pays,code_pays,annee,produit,code_produit,dispo_int,alim_ani,semences,pertes,transfo,nourriture,autres_utilisations
Iraq,103,2013,Pamplemousse,2613,5000,,,1000,,5000,
Iraq,103,2013,Bananes,2615,79000,,,8000,,71000,
Iraq,103,2013,Pommes,2617,116000,,,12000,,104000,
Iraq,103,2013,Dattes,2619,532000,140000,,162000,,230000,0
Iraq,103,2013,Raisin,2620,270000,,,27000,,243000,0
Iraq,103,2013,"Fruits, Autres",2625,592000,,,20000,,572000,
Iraq,103,2013,Café,2630,7000,,,,,7000,
Iraq,103,2013,Feve de Cacao,2633,22000,,,,,22000,
Iraq,103,2013,Thé,2635,28000,,,,,28000,
Iraq,103,2013,Poivre,2640,0,,,,,0,
Iraq,103,2013,Piments,2641,0,,,,,0,
Iraq,103,2013,Girofles,2642,0,,,,,0,
Iraq,103,2013,"Épices, Autres",2645,1000,,,,,1000,
Iraq,103,2013,Vin,2655,1000,,,,,1000,
Iraq,103,2013,Bière,2656,49000,,,,,49000,
Iraq,103,2013,Boissons Alcooliques,2658,14000,,,,,14000,
Iraq,103,2013,Aliments pour enfants,2680,4000,,,,,4000,
Iraq,103,2013,Viande de Bovins,2731,100000,,,,,100000,0
Iraq,103,2013,Viande d'Ovins/Caprins,2732,62000,,,,,62000,
Iraq,103,2013,Viande de Suides,2733,0,,,,,0,
Iraq,103,2013,Viande de Volailles,2734,501000,,,,,501000,0
Iraq,103,2013,"Viande, Autre",2735,2000,,,,,2000,
Iraq,103,2013,Abats Comestible,2736,14000,,,0,,14000,
Iraq,103,2013,Graisses Animales Crue,2737,6000,,,,,6000,0
Iraq,103,2013,"Beurre, Ghee",2740,6000,,,,,6000,
Iraq,103,2013,Oeufs,2744,348000,,6000,10000,,332000,
Iraq,103,2013,Miel,2745,1000,,,,,1000,
Iraq,103,2013,Poissons Eau Douce,2761,75000,,,,,75000,0
Iraq,103,2013,Perciform,2762,28000,,,,,28000,0
Iraq,103,2013,Poissons Pelagiques,2763,5000,0,,,,5000,0
Iraq,103,2013,"Poissons Marins, Autres",2764,2000,,,,,2000,0
Iraq,103,2013,Crustacés,2765,1000,,,,,1000,0
Iraq,103,2013,Cephalopodes,2766,0,,,,,0,0
Iraq,103,2013,"Mollusques, Autres",2767,0,,,,,0,0
Iraq,103,2013,Animaux Aquatiques Autre,2769,0,,,,,0,0
Iraq,103,2013,Plantes Aquatiques,2775,0,,,,,0,0
Iraq,103,2013,Huiles de Poissons,2781,0,0,,,,0,0
Iraq,103,2013,Huiles de Foie de Poisso,2782,0,,,,,0,0
Iraq,103,2013,Riz (Eq Blanchi),2805,1633000,,7000,25000,,1369000,232000
Iraq,103,2013,Lait - Excl Beurre,2848,782000,15000,,18000,0,749000,1000
Iraq,103,2013,Miscellanees,2899,,,,,,,
Irlande,104,2013,Blé,2511,1150000,600000,15000,21000,13000,500000,1000
Irlande,104,2013,Orge,2513,1613000,1380000,35000,40000,155000,3000,
Irlande,104,2013,Maïs,2514,781000,731000,,0,0,43000,7000
Irlande,104,2013,Seigle,2515,1000,,0,,,1000,
Irlande,104,2013,Avoine,2516,165000,138000,5000,4000,,18000,
Irlande,104,2013,Millet,2517,0,0,,,,,
Irlande,104,2013,Sorgho,2518,0,0,,,,,
Irlande,104,2013,"Céréales, Autres",2520,14000,8000,,,,5000,
Irlande,104,2013,Pommes de Terre,2531,643000,4000,29000,11000,100000,435000,64000
Irlande,104,2013,Manioc,2532,1000,0,,,,,0
Irlande,104,2013,Patates douces,2533,2000,2000,,,,,
Irlande,104,2013,Racines nda,2534,2000,2000,,,,,
Irlande,104,2013,Ignames,2535,0,,,,,0,
Irlande,104,2013,"Sucre, canne",2536,0,0,,,,,
Irlande,104,2013,"Sucre, betterave",2537,3000,,,,3000,,
Irlande,104,2013,Sucre Eq Brut,2542,128000,0,,,0,128000,0
Irlande,104,2013,Edulcorants Autres,2543,142000,,,,0,82000,60000
Irlande,104,2013,Haricots,2546,19000,7000,0,0,,12000,
Irlande,104,2013,Pois,2547,4000,1000,0,0,,3000,
Irlande,104,2013,Légumineuses Autres,2549,0,,,,,0,
Irlande,104,2013,Noix,2551,15000,,,0,,15000,0
Irlande,104,2013,Soja,2555,18000,12000,,,4000,1000,
Irlande,104,2013,Arachides Decortiquees,2556,4000,,,,0,4000,
Irlande,104,2013,Graines de tournesol,2557,0,,,,,0,
Irlande,104,2013,Graines Colza/Moutarde,2558,37000,,0,,35000,1000,
Irlande,104,2013,Graines de coton,2559,0,,,,0,,0
Irlande,104,2013,Coco (Incl Coprah),2560,2000,,,,0,2000,
Irlande,104,2013,Sésame,2561,0,,,,,0,
Irlande,104,2013,Palmistes,2562,0,,,,0,,0
Irlande,104,2013,Olives,2563,3000,,,,,3000,
Irlande,104,2013,"Plantes Oleiferes, Autre",2570,53000,51000,,,0,0,2000
Irlande,104,2013,Huile de Soja,2571,43000,,,,,13000,30000
Irlande,104,2013,Huile d'Arachide,2572,0,,,,,0,
Irlande,104,2013,Huile de Tournesol,2573,13000,,,,,13000,
Irlande,104,2013,Huile de Colza&Moutarde,2574,29000,,,,0,22000,7000
Irlande,104,2013,Huile Graines de Coton,2575,0,,,,,,0
Irlande,104,2013,Huile de Palmistes,2576,2000,,,,0,1000,1000
Irlande,104,2013,Huile de Palme,2577,103000,,,,0,0,103000
Irlande,104,2013,Huile de Coco,2578,18000,,,,0,9000,8000
Irlande,104,2013,Huile de Sésame,2579,0,,,,,0,
Irlande,104,2013,Huile d'Olive,2580,6000,,,,,6000,
Irlande,104,2013,Huile de Germe de Maïs,2582,1000,,,,,1000,
Irlande,104,2013,Huil Plantes Oleif Autr,2586,20000,,,,0,0,20000
Irlande,104,2013,Tomates,2601,62000,,,3000,,59000,
Irlande,104,2013,Oignons,2602,39000,,,4000,,35000,
Irlande,104,2013,"Légumes, Autres",2605,405000,35000,,29000,,340000,0
Irlande,104,2013,"Oranges, Mandarines",2611,443000,,,2000,0,441000,
Irlande,104,2013,Citrons & Limes,2612,9000,,,0,,9000,
Irlande,104,2013,Pamplemousse,2613,7000,,,0,,7000,
Irlande,104,2013,"Agrumes, Autres",2614,44000,,,,0,44000,
Irlande,104,2013,Bananes,2615,56000,,,3000,,53000,
Irlande,104,2013,Bananes plantains,2616,11000,,,,,11000,
Irlande,104,2013,Pommes,2617,120000,,,5000,69000,46000,
Irlande,104,2013,Ananas,2618,12000,,,0,,12000,
Irlande,104,2013,Dattes,2619,0,,,0,,0,
Irlande,104,2013,Raisin,2620,34000,,,1000,,32000,
Irlande,104,2013,"Fruits, Autres",2625,91000,,,2000,10000,79000,
Irlande,104,2013,Café,2630,13000,,,,0,13000,
Irlande,104,2013,Feve de Cacao,2633,4000,,,,,4000,0
Irlande,104,2013,Thé,2635,4000,,,,,7000,
Irlande,104,2013,Poivre,2640,1000,,,,,1000,
Irlande,104,2013,Piments,2641,0,,,,,0,
Irlande,104,2013,Girofles,2642,0,,,,,0,
Irlande,104,2013,"Épices, Autres",2645,2000,,,,,2000,
Irlande,104,2013,Vin,2655,76000,,,,,76000,
Irlande,104,2013,Bière,2656,695000,,,,,695000,0
Irlande,104,2013,Boissons Fermentés,2657,10000,,,,,10000,
Irlande,104,2013,Boissons Alcooliques,2658,49000,,,,,40000,9000
Irlande,104,2013,"Alcool, non Comestible",2659,14000,,,,,,14000
Irlande,104,2013,Aliments pour enfants,2680,-105000,,,,,,
Irlande,104,2013,Viande de Bovins,2731,92000,,,,0,103000,
Irlande,104,2013,Viande d'Ovins/Caprins,2732,19000,,,,,19000,
Irlande,104,2013,Viande de Suides,2733,150000,,,,,150000,
Irlande,104,2013,Viande de Volailles,2734,130000,,,,9000,121000,
Irlande,104,2013,"Viande, Autre",2735,7000,,,,1000,7000,
Irlande,104,2013,Abats Comestible,2736,15000,1000,,,,15000,0
Irlande,104,2013,Graisses Animales Crue,2737,97000,,,,0,20000,77000
Irlande,104,2013,"Beurre, Ghee",2740,-5000,,,,,14000,
Irlande,104,2013,Crème,2743,25000,,,,,25000,
Irlande,104,2013,Oeufs,2744,51000,,5000,5000,,41000,
Irlande,104,2013,Miel,2745,3000,,,,,3000,
Irlande,104,2013,Poissons Eau Douce,2761,6000,,,,,5000,0
Irlande,104,2013,Perciform,2762,88000,40000,,,,48000,0
Irlande,104,2013,Poissons Pelagiques,2763,99000,72000,,,,27000,0
Irlande,104,2013,"Poissons Marins, Autres",2764,0,,,,,0,0
Irlande,104,2013,Crustacés,2765,14000,,,,,14000,0
Irlande,104,2013,Cephalopodes,2766,0,,,,,0,0
Irlande,104,2013,"Mollusques, Autres",2767,7000,,,,,7000,0
Irlande,104,2013,Animaux Aquatiques Autre,2769,0,,,,,0,0
Irlande,104,2013,Plantes Aquatiques,2775,20000,,,,,0,20000
Irlande,104,2013,Huiles de Poissons,2781,5000,4000,,,,0,0
Irlande,104,2013,Huiles de Foie de Poisso,2782,0,,,,,0,0
Irlande,104,2013,Riz (Eq Blanchi),2805,18000,4000,,,,14000,0
Irlande,104,2013,Lait - Excl Beurre,2848,2766000,666000,,106000,,1350000,697000
Irlande,104,2013,Miscellanees,2899,,,,,,,
Israël,105,2013,Blé,2511,1782000,630000,12000,79000,0,857000,204000
Israël,105,2013,Orge,2513,328000,300000,1000,1000,23000,4000,0
Israël,105,2013,Maïs,2514,1463000,1300000,0,2000,,114000,47000
Israël,105,2013,Seigle,2515,23000,23000,,,,0,
Israël,105,2013,Avoine,2516,10000,,,,,10000,
Israël,105,2013,Millet,2517,3000,3000,,,,,
Israël,105,2013,Sorgho,2518,87000,86000,0,1000,0,,0
Israël,105,2013,"Céréales, Autres",2520,13000,11000,,,,1000,
Israël,105,2013,Pommes de Terre,2531,419000,0,20000,0,32000,309000,58000
Israël,105,2013,Manioc,2532,10000,2000,,,,,8000
Israël,105,2013,Patates douces,2533,27000,13000,,,0,13000,
Israël,105,2013,"Sucre, betterave",2537,0,,,,0,,
Israël,105,2013,Sucre Eq Brut,2542,461000,0,,8000,3000,189000,261000
Israël,105,2013,Edulcorants Autres,2543,-21000,,,,,22000,
Israël,105,2013,Haricots,2546,5000,,,,,5000,
Israël,105,2013,Pois,2547,3000,,0,0,,3000,
Israël,105,2013,Légumineuses Autres,2549,73000,0,1000,2000,,70000,0
Israël,105,2013,Noix,2551,45000,,,1000,,45000,
Israël,105,2013,Soja,2555,383000,34000,,11000,337000,1000,
Israël,105,2013,Arachides Decortiquees,2556,15000,,0,0,0,15000,0
Israël,105,2013,Graines de tournesol,2557,11000,,0,0,9000,2000,0
Israël,105,2013,Graines Colza/Moutarde,2558,62000,,,,56000,2000,4000
Israël,105,2013,Graines de coton,2559,21000,0,1000,,20000,0,0
Israël,105,2013,Coco (Incl Coprah),2560,7000,,,,0,7000,0
Israël,105,2013,Sésame,2561,40000,,0,,,36000,4000
Israël,105,2013,Palmistes,2562,0,,,,,0,
Israël,105,2013,Olives,2563,78000,,,,69000,10000,
Israël,105,2013,"Plantes Oleiferes, Autre",2570,7000,,,0,6000,2000,
Israël,105,2013,Huile de Soja,2571,83000,,,,,83000,0
Israël,105,2013,Huile d'Arachide,2572,0,,,,,0,
Israël,105,2013,Huile de Tournesol,2573,19000,,,,,19000,
Israël,105,2013,Huile de Colza&Moutarde,2574,38000,,,,,38000,
Israël,105,2013,Huile Graines de Coton,2575,3000,,,,,3000,
Israël,105,2013,Huile de Palmistes,2576,2000,,,,,2000,
Israël,105,2013,Huile de Palme,2577,74000,,,,,22000,52000
Israël,105,2013,Huile de Coco,2578,1000,,,,,1000,
Israël,105,2013,Huile de Sésame,2579,0,,,,,0,
Israël,105,2013,Huile d'Olive,2580,17000,,,,,17000,1000
Israël,105,2013,Huile de Germe de Maïs,2582,14000,,,,,14000,
Israël,105,2013,Huil Plantes Oleif Autr,2586,25000,,,,0,15000,10000
Israël,105,2013,Tomates,2601,410000,,,8000,,401000,
Israël,105,2013,Oignons,2602,96000,,,5000,,91000,
Israël,105,2013,"Légumes, Autres",2605,997000,88000,,54000,0,855000,0
Israël,105,2013,"Oranges, Mandarines",2611,91000,0,,0,0,60000,30000
Israël,105,2013,Citrons & Limes,2612,69000,,,0,0,68000,
Israël,105,2013,Pamplemousse,2613,35000,0,,1000,,35000,0
Israël,105,2013,"Agrumes, Autres",2614,3000,,,,,3000,
Israël,105,2013,Bananes,2615,148000,,,7000,,135000,6000
Israël,105,2013,Pommes,2617,139000,,,3000,2000,134000,
Israël,105,2013,Ananas,2618,6000,,,,,6000,
Israël,105,2013,Dattes,2619,19000,,,1000,,18000,
Israël,105,2013,Raisin,2620,139000,,,4000,6000,129000,
Israël,105,2013,"Fruits, Autres",2625,341000,,,11000,0,330000,0
Israël,105,2013,Café,2630,35000,,,,,35000,
Israël,105,2013,Feve de Cacao,2633,27000,,,,,27000,
Israël,105,2013,Thé,2635,2000,,,,,2000,
Israël,105,2013,Poivre,2640,1000,,,,,1000,
Israël,105,2013,Piments,2641,1000,,,,,1000,
Israël,105,2013,Girofles,2642,0,,,,,0,
Israël,105,2013,"Épices, Autres",2645,3000,,,,,3000,
Israël,105,2013,Vin,2655,7000,,,,,7000,
Israël,105,2013,Bière,2656,148000,,,,,148000,
Israël,105,2013,Boissons Fermentés,2657,2000,,,,,2000,
Israël,105,2013,Boissons Alcooliques,2658,14000,,,,,14000,
Israël,105,2013,"Alcool, non Comestible",2659,17000,,,,,,17000
Israël,105,2013,Aliments pour enfants,2680,0,,,,,0,
Israël,105,2013,Viande de Bovins,2731,222000,,,,,223000,
Israël,105,2013,Viande d'Ovins/Caprins,2732,14000,,,,,14000,
Israël,105,2013,Viande de Suides,2733,15000,,,,,15000,
Israël,105,2013,Viande de Volailles,2734,524000,,,,1000,483000,40000
Israël,105,2013,"Viande, Autre",2735,0,,,,,0,
Israël,105,2013,Abats Comestible,2736,54000,,,4000,,50000,
Israël,105,2013,Graisses Animales Crue,2737,23000,,,,,6000,17000
Israël,105,2013,"Beurre, Ghee",2740,7000,,,,,7000,0
Israël,105,2013,Crème,2743,0,,,,,0,
Israël,105,2013,Oeufs,2744,131000,,36000,7000,,88000,
Israël,105,2013,Miel,2745,4000,,,,,4000,
Israël,105,2013,Poissons Eau Douce,2761,67000,,,,,67000,0
Israël,105,2013,Perciform,2762,42000,,,,,42000,0
Israël,105,2013,Poissons Pelagiques,2763,79000,19000,,,,60000,0
Israël,105,2013,"Poissons Marins, Autres",2764,2000,,,,,2000,0
Israël,105,2013,Crustacés,2765,5000,,,,,5000,0
Israël,105,2013,Cephalopodes,2766,1000,,,,,1000,0
Israël,105,2013,"Mollusques, Autres",2767,2000,,,,,2000,0
Israël,105,2013,Animaux Aquatiques Autre,2769,0,,,,,0,0
Israël,105,2013,Plantes Aquatiques,2775,0,,,,,0,0
Israël,105,2013,Huiles de Poissons,2781,0,0,,,,0,0
Israël,105,2013,Huiles de Foie de Poisso,2782,0,,,,,0,0
Israël,105,2013,Riz (Eq Blanchi),2805,132000,,,,,130000,2000
Israël,105,2013,Lait - Excl Beurre,2848,1562000,16000,,10000,,1497000,40000
Israël,105,2013,Miscellanees,2899,,,,,,,
Italie,106,2013,Blé,2511,11050000,1680000,325000,36000,75000,8927000,7000
Italie,106,2013,Orge,2513,1773000,1399000,70000,2000,287000,16000,
Italie,106,2013,Maïs,2514,11801000,10600000,33000,10000,515000,258000,386000
Italie,106,2013,Seigle,2515,39000,32000,1000,1000,,6000,
Italie,106,2013,Avoine,2516,280000,230000,25000,6000,,18000,
Italie,106,2013,Millet,2517,11000,11000,,,,,
Italie,106,2013,Sorgho,2518,450000,444000,2000,5000,,,
Italie,106,2013,"Céréales, Autres",2520,191000,112000,8000,0,,72000,
Italie,106,2013,Pommes de Terre,2531,2792000,40000,138000,39000,,2327000,248000
Italie,106,2013,Manioc,2532,5000,3000,,,,,3000
Italie,106,2013,Patates douces,2533,16000,1000,,0,,16000,
Italie,106,2013,Racines nda,2534,6000,6000,,,,0,
Italie,106,2013,Ignames,2535,1000,,,,,1000,
Italie,106,2013,"Sucre, canne",2536,0,,,,,,0
Italie,106,2013,"Sucre, betterave",2537,2161000,6000,,20000,2135000,,
Italie,106,2013,Sucre Eq Brut,2542,1874000,0,,0,8000,1866000,0
Italie,106,2013,Edulcorants Autres,2543,193000,,,,0,77000,117000
Italie,106,2013,Haricots,2546,128000,,4000,5000,,119000,
Italie,106,2013,Pois,2547,114000,21000,1000,2000,,89000,
Italie,106,2013,Légumineuses Autres,2549,189000,40000,12000,4000,,134000,
Italie,106,2013,Noix,2551,451000,,,5000,,442000,3000
Italie,106,2013,Soja,2555,1790000,151000,30000,26000,1582000,1000,
Italie,106,2013,Arachides Decortiquees,2556,32000,,0,,9000,23000,
Italie,106,2013,Graines de tournesol,2557,394000,45000,2000,5000,342000,,
Italie,106,2013,Graines Colza/Moutarde,2558,90000,0,0,2000,83000,4000,1000
Italie,106,2013,Graines de coton,2559,133000,0,0,,133000,,
Italie,106,2013,Coco (Incl Coprah),2560,20000,,,0,2000,18000,
Italie,106,2013,Sésame,2561,10000,,0,1000,9000,,
Italie,106,2013,Palmistes,2562,1000,,,,1000,,1000
Italie,106,2013,Olives,2563,3080000,,,5000,2853000,223000,
Italie,106,2013,"Plantes Oleiferes, Autre",2570,359000,0,0,1000,358000,0,0
Italie,106,2013,Huile de Soja,2571,345000,0,,,,343000,3000
Italie,106,2013,Huile d'Arachide,2572,37000,,,,,37000,
Italie,106,2013,Huile de Tournesol,2573,366000,,,,0,275000,90000
Italie,106,2013,Huile de Colza&Moutarde,2574,154000,,,,0,83000,71000
Italie,106,2013,Huile Graines de Coton,2575,22000,,,,,0,22000
Italie,106,2013,Huile de Palmistes,2576,31000,,,,,8000,23000
Italie,106,2013,Huile de Palme,2577,1434000,,,,0,223000,1217000
Italie,106,2013,Huile de Coco,2578,65000,,,,0,34000,32000
Italie,106,2013,Huile de Sésame,2579,3000,,,,,3000,
Italie,106,2013,Huile d'Olive,2580,655000,,,,,608000,48000
Italie,106,2013,Huile de Son de Riz,2581,0,,,,,0,
Italie,106,2013,Huile de Germe de Maïs,2582,67000,,,,,67000,
Italie,106,2013,Huil Plantes Oleif Autr,2586,160000,,,,9000,4000,147000
Italie,106,2013,Tomates,2601,1789000,,,160000,,1629000,
Italie,106,2013,Oignons,2602,393000,,,43000,,350000,
Italie,106,2013,"Légumes, Autres",2605,7393000,552000,14000,946000,,5881000,
Italie,106,2013,"Oranges, Mandarines",2611,2379000,,,26000,0,2354000,
Italie,106,2013,Citrons & Limes,2612,354000,,,12000,,342000,
Italie,106,2013,Pamplemousse,2613,49000,,,2000,,47000,
Italie,106,2013,"Agrumes, Autres",2614,19000,,,,,6000,13000
Italie,106,2013,Bananes,2615,599000,,,4000,,595000,
Italie,106,2013,Bananes plantains,2616,13000,,,,,13000,
Italie,106,2013,Pommes,2617,1294000,,,226000,50000,1017000,
Italie,106,2013,Ananas,2618,204000,,,7000,0,196000,
Italie,106,2013,Dattes,2619,6000,,,0,0,6000,
Italie,106,2013,Raisin,2620,7406000,,,58000,5927000,1422000,
Italie,106,2013,"Fruits, Autres",2625,2678000,,,141000,10000,2528000,
Italie,106,2013,Café,2630,341000,,,,,341000,
Italie,106,2013,Feve de Cacao,2633,114000,,,,24000,90000,
Italie,106,2013,Thé,2635,8000,,,,,8000,
Italie,106,2013,Poivre,2640,2000,,,,,2000,
Italie,106,2013,Piments,2641,2000,,,,,2000,
Italie,106,2013,Girofles,2642,0,,,,,0,
Italie,106,2013,"Épices, Autres",2645,4000,,,,,4000,
Italie,106,2013,Vin,2655,2296000,,,20000,413000,1863000,
Italie,106,2013,Bière,2656,1698000,,,,,1698000,
Italie,106,2013,Boissons Fermentés,2657,1000,,,,,1000,
Italie,106,2013,Boissons Alcooliques,2658,112000,,,,,50000,62000
Italie,106,2013,"Alcool, non Comestible",2659,322000,,,,,,322000
Italie,106,2013,Aliments pour enfants,2680,47000,,,,,47000,
Italie,106,2013,Viande de Bovins,2731,1135000,,,,,1135000,
Italie,106,2013,Viande d'Ovins/Caprins,2732,58000,,,2000,,56000,
Italie,106,2013,Viande de Suides,2733,2457000,,,,0,2457000,
Italie,106,2013,Viande de Volailles,2734,1151000,,,,16000,1135000,
Italie,106,2013,"Viande, Autre",2735,344000,1000,,,,343000,
Italie,106,2013,Abats Comestible,2736,148000,1000,,,,146000,1000
Italie,106,2013,Graisses Animales Crue,2737,447000,,,,2000,351000,94000
Italie,106,2013,"Beurre, Ghee",2740,173000,0,,,,173000,
Italie,106,2013,Crème,2743,180000,,,,,180000,
Italie,106,2013,Oeufs,2744,858000,,42000,2000,,814000,
Italie,106,2013,Miel,2745,16000,,,,,16000,
Italie,106,2013,Poissons Eau Douce,2761,187000,,,,,187000,0
Italie,106,2013,Perciform,2762,428000,,,,,428000,0
Italie,106,2013,Poissons Pelagiques,2763,492000,222000,,,,271000,0
Italie,106,2013,"Poissons Marins, Autres",2764,65000,,,,,65000,0
Italie,106,2013,Crustacés,2765,120000,,,,,120000,0
Italie,106,2013,Cephalopodes,2766,184000,,,,,184000,0
Italie,106,2013,"Mollusques, Autres",2767,275000,,,,,275000,0
Italie,106,2013,Animaux Aquatiques Autre,2769,27000,,,,,27000,0
Italie,106,2013,Plantes Aquatiques,2775,5000,,,,,0,5000
Italie,106,2013,Huiles de Poissons,2781,12000,11000,,,,0,0
Italie,106,2013,Huiles de Foie de Poisso,2782,0,,,,,0,0
Italie,106,2013,Riz (Eq Blanchi),2805,429000,12000,29000,1000,27000,350000,11000
Italie,106,2013,Lait - Excl Beurre,2848,15918000,524000,,36000,0,15057000,301000
Italie,106,2013,Miscellanees,2899,,,,,,,
Côte d'Ivoire,107,2013,Blé,2511,433000,,,11000,0,421000,0
Côte d'Ivoire,107,2013,Orge,2513,36000,,,,36000,0,
Côte d'Ivoire,107,2013,Maïs,2514,663000,67000,36000,109000,,447000,5000
Côte d'Ivoire,107,2013,Seigle,2515,0,,,,,0,
Côte d'Ivoire,107,2013,Avoine,2516,3000,,,,,3000,
Côte d'Ivoire,107,2013,Millet,2517,51000,,1000,6000,14000,31000,
Côte d'Ivoire,107,2013,Sorgho,2518,51000,9000,2000,6000,,35000,
Côte d'Ivoire,107,2013,"Céréales, Autres",2520,23000,,0,2000,,20000,
Côte d'Ivoire,107,2013,Pommes de Terre,2531,8000,,0,0,,8000,
Côte d'Ivoire,107,2013,Manioc,2532,2436000,115000,,122000,0,2199000,1000
Côte d'Ivoire,107,2013,Patates douces,2533,48000,,,7000,,41000,
